FIGF,LYVE1,CD300LG,SCARA5,PAMR1,SDPR,MYOM1,BTNL9,KCNIP2,SLC2A4,PDE2A,LEP,ACVR1C,ABCA10,AQP7,GPR146,ATP1A2,FXYD1,ARHGAP20,NPR1,ATOH8,ABCA9,ALDH1L1,ADAMTS5,RDH5,GPAM,CA4,KLHL29,GPIHBP1,LOC728264,MAMDC2,TMEM132C,ITIH5,HSPB7,HSPB6,DMD,SPRY2,IGFBP6,CXCL2,EBF1,KLB,CLEC3B,TMEM220,IBSP,HIF3A,IGSF10,CIDEC,C2orf40,LEPR,ANGPTL1,class
63.6428,42.7382,50.6355,65.0364,59.4619,300.0966,52.4937,152.371,174.6692,109.1683,164.4492,162.5911,41.8091,8.3618,199.7547,220.6593,16.7237,97.5546,19.5109,366.5267,185.3538,55.7455,106.381,80.3664,143.9535,820.388,1.8582,62.2491,323.3239,91.9801,47.8482,92.4446,528.1886,81.7601,559.7778,113.3492,300.5612,452.9322,38.5573,236.4538,29.7309,890.999,52.0291,0.4645,8.8264,19.0464,775.0576,36.6991,61.7846,80.831,C
0.3888,13.9969,4.2768,1.1664,54.0435,34.9922,15.9409,131.4152,11.6641,2.7216,125.1944,1.5552,7.3872,1.944,2.3328,109.2535,30.7154,5.832,29.9378,168.7403,34.9922,3.888,0.3888,161.353,19.7395,179.6267,0.7776,63.3748,49.3779,163.6858,33.577,0,137.6361,17.4961,89.8134,81.6485,94.479,270.2177,3.4992,126.3608,12.4417,341.3686,26.0498,19.0513,0.3888,19.8289,3.9813,15.5521,65.3616,5.832,C
8.3203,43.6817,30.3692,2.0801,26.209,61.1544,24.129,66.5627,122.3089,23.2969,99.012,206.3443,15.8086,3.7441,127.3011,131.4613,43.2657,43.2657,9.5684,213.8326,64.8986,17.8887,132.2933,46.5939,163.9106,505.0442,17.4727,18.3047,64.8986,119.8128,9.9844,24.545,230.4732,24.961,300.364,27.4571,99.428,1431.0972,4.9922,91.9397,22.8809,652.3141,25.793,11.2324,5.8242,7.0723,574.103,8.3203,56.0998,3.7441,C
4.1636,10.4091,0.4164,25.8145,62.0381,21.2345,13.74,50.3799,10.4091,21.6509,47.4654,0,9.9927,6.6618,0.8327,48.2981,88.269,4.58,14.9891,170.7089,35.3909,8.7436,4.1636,37.4727,38.8633,211.0961,338.9195,22.0672,42.0527,28.7291,19.1527,0,209.0143,7.0782,14.5727,962.2151,293.536,25.8145,87.8526,85.3544,24.9818,193.1925,47.049,2.0818,54.5436,32.4763,2.4982,3.7473,33.0176,19.9854,C
10.7128,42.8513,27.6061,32.1384,45.3234,296.2505,58.5084,159.8681,107.1281,20.6016,124.4335,266.9963,55.2122,22.6617,141.7388,127.7297,32.5505,32.5505,33.3745,245.1586,59.7445,69.6333,25.1339,128.5538,153.3828,1113.7206,3.2963,51.5039,93.5311,108.3642,51.0919,46.5595,460.651,182.9419,420.2719,81.5822,177.9975,152.4516,141.3267,252.9872,60.9806,285.1257,46.1475,20.1895,11.9489,23.8978,418.2118,12.3609,137.2311,46.5595,C
37.2008,187.0772,218.1971,163.8267,76.5478,1050.5654,248.2439,452.133,1031.2496,185.2887,722.5543,2922.4104,359.4887,129.8452,904.6237,378.0891,418.5092,142.007,141.2916,927.1588,255.3979,403.1281,295.4603,439.2558,677.2373,6143.1427,65.1014,142.007,243.5938,480.3913,144.5109,382.0238,3888.5585,889.2426,2226.3258,474.3104,420.2977,582.3359,32.193,747.2356,559.8008,812.3371,119.1142,76.1901,52.2242,169.5499,3315.8805,119.4719,505.6771,93.002,C
3.2085,12.8339,25.9886,16.0424,43.956,47.1645,10.588,274.9659,22.1384,4.8127,66.0945,18.2883,5.1336,89.5163,6.7378,75.7199,5.1336,14.4381,56.7899,85.987,27.9137,97.2167,1.6042,163.3111,20.2198,164.5945,6.4169,245.7688,31.1222,73.7948,14.6467,3.5293,148.5522,7.3795,51.3355,311.5425,206.3046,88.8746,9.3046,65.4528,14.4381,111.6548,27.5928,7.7003,7.7003,521.0556,32.4056,4.171,55.8659,5.1336,C
26.3932,91.2286,69.7124,69.7124,207.129,521.2652,104.1383,278.2758,167.8261,34.9996,247.0057,255.3253,125.9413,135.8732,89.7942,154.0558,38.7291,104.1383,109.589,234.6697,94.0974,292.0462,63.1141,115.3267,119.2541,1091.5872,67.1305,82.3352,105.2858,182.744,26.3932,180.7359,998.3504,234.9566,815.3195,173.8507,205.1208,123.3594,24.0981,282.866,59.3846,486.8393,68.5649,0,47.0487,225.7764,300.6527,13.1966,530.497,45.0405,C
50.3145,90.0556,170.2671,58.3356,131.6197,659.557,127.2446,525.0205,874.305,164.7981,393.4008,1176.5564,379.9107,72.1903,657.734,302.9806,346.7323,74.7425,157.1416,705.4963,57.971,292.4073,321.9397,378.4523,398.6583,3830.0975,46.3039,117.765,364.5976,512.2596,102.3972,431.3189,1736.2137,697.8398,2365.5091,256.6767,367.5144,216.571,21.8759,574.9704,422.9332,385.3796,61.9816,1.823,13.4901,112.2961,2284.933,39.7411,356.4816,176.1006,C
14.6303,22.5386,10.6762,43.1,165.6781,73.9423,20.9569,68.8019,37.1688,20.1661,84.223,20.5615,8.3037,22.5386,8.6991,65.2432,14.2349,15.8165,19.3752,122.9735,19.3752,47.4496,7.1174,105.5753,17.7106,274.4168,0.7908,59.7074,45.0771,290.2333,111.6014,13.0486,224.5947,11.0716,98.4579,113.4836,132.8588,127.7185,29.656,127.3231,4.745,191.7754,65.2432,8.3037,3.5587,29.656,21.3523,76.3147,84.3535,22.1431,C
26.0462,35.7038,35.7038,42.7275,86.333,62.9207,31.314,121.4516,91.8935,21.0711,146.6198,79.3093,35.9965,6.1457,69.6517,114.1352,13.1694,16.974,7.609,178.8118,33.9479,15.218,30.4361,55.897,40.3219,482.2944,3.2192,20.4858,30.1434,91.8935,16.096,18.7299,367.2812,27.2169,152.7656,27.8022,63.506,162.1305,4.9751,101.5511,45.6541,336.2599,9.6576,8.1943,2.0486,14.0474,174.7147,2.3412,295.9204,13.1694,C
30.5948,134.8668,11.2389,2512.5189,847.9127,172.3298,71.1797,64.3115,19.3559,3.7463,282.2213,1.8732,4.3707,14.3608,0.6244,113.6378,13.7364,113.0134,31.8436,718.0409,113.6378,33.0923,60.5652,596.2862,77.9792,308.4454,41.2093,246.6315,206.6709,1252.5131,100.4321,1.2488,72.4285,156.0959,164.8372,397.1079,265.363,713.6703,11.2389,2480.0509,0.6244,869.1417,109.2671,806.079,8.7414,416.4637,0.7118,3.1219,139.2375,1019.6181,C
15.5301,96.2867,166.1723,67.2972,105.0871,185.8438,30.5426,569.4378,240.7169,26.9189,284.2012,279.0245,73.5092,124.241,129.4177,148.5715,206.5506,31.5779,54.3554,330.2739,32.6133,96.2867,85.9333,128.9,101.9759,797.2129,3.106,106.6402,74.5446,788.4125,98.2953,130.9707,881.5932,86.451,496.4462,243.8229,247.4466,289.3779,72.4739,277.4715,93.6984,255.7293,55.3908,3.106,26.9189,149.6068,367.0285,67.2972,212.8558,76.6153,C
45.5087,202.6726,142.8762,190.5016,77.259,179.389,59.2672,273.0524,307.4485,30.6919,289.4567,256.1189,135.997,61.3839,271.994,182.5641,105.3051,64.5589,64.0297,583.1467,58.738,162.9847,222.2519,258.2356,162.6408,662.5224,8.4667,417.5161,108.4801,430.7454,103.6382,149.7555,1453.1042,125.4136,1030.8255,561.4507,202.6726,326.4986,43.9212,323.8528,73.0256,319.0902,85.7257,40.7462,30.6919,115.3593,806.9861,88.3716,250.6737,62.9714,C
0,61.7589,0,0,21.2451,13.834,26.1858,14.8221,12.8458,0.9881,49.4071,0,1.9763,1.4822,9.3874,40.0198,6.4229,2.4704,8.3992,91.4032,39.0316,0,1.4822,34.585,68.251,167.9842,0,97.8261,30.6324,29.1502,25.6275,0,45.9486,17.7866,23.7154,18.2806,399.7036,68.1818,19.2688,29.1502,20.2569,87.4506,108.2016,87.4506,1.9763,1.4822,0.583,0,29.9308,0.9881,C
39.0694,132.5724,131.2555,113.6962,135.6453,701.9315,140.0351,442.0544,310.7989,100.9658,512.2915,606.6725,157.1554,188.7621,259.4381,228.7094,287.9719,161.5452,124.2318,584.7234,125.5487,360.8428,129.9385,590.4302,159.9166,1407.8139,5.2678,110.1844,266.4618,1255.4873,123.2704,184.8112,658.9113,360.4039,1205.4434,344.6005,377.0852,330.5531,41.2643,543.0202,219.4908,359.0869,141.3521,26.3389,41.2643,214.223,741.0009,115.4522,448.4943,211.5891,C
12.1193,17.86,9.5679,38.9093,19.7736,149.2585,12.1193,101.4192,12.1193,3.1893,123.7442,11.4814,15.9464,1.9136,31.255,81.6457,12.7571,0,82.9214,95.0407,21.0493,55.4935,1.2757,236.007,34.4443,203.4763,0,36.9957,70.8021,119.2792,166.4806,26.79,158.8263,30.6171,334.237,88.0242,220.6985,218.147,4.465,227.077,16.5843,368.0434,22.325,59.3207,3.8271,68.8885,46.5635,0,144.7935,133.3121,C
5.0018,26.0807,3.5727,10.3608,42.5152,37.1561,19.6499,33.2262,57.5205,11.4327,129.6892,2.8582,8.5745,4.6445,16.0772,48.5888,15.3626,3.5727,19.6499,45.0161,16.0772,32.1543,12.5045,47.517,20.0071,319.3998,0,23.2226,22.8653,103.2512,10.6967,11.7899,243.6584,16.0772,96.1058,42.5152,64.3087,61.8078,2.1436,87.8885,10.3608,120.7574,30.7253,16.0772,0.3573,9.289,63.2369,3.2154,71.8399,13.5763,C
0.664,19.9203,3.9841,4.9801,15.6042,97.9416,55.7769,104.5817,16.9323,4.6481,117.1979,0,7.3041,2.324,1.66,124.17,7007.9681,1.328,65.073,197.2112,25.5644,14.2762,3.3201,388.1142,9.7278,424.6348,0,48.8048,31.2085,274.5684,34.1965,2.656,121.5139,28.2205,108.8977,162.6826,251.992,96.6135,4.9801,226.4276,19.2563,221.1155,15.2722,286.5206,0,166.6667,1.992,18.5923,85.7337,29.5485,C
10.602,24.9905,32.9421,27.641,32.1848,56.0394,24.9905,48.0878,57.1753,10.2234,96.1757,56.0394,29.9129,5.301,42.7868,68.156,20.4468,4.9224,43.9228,87.4669,22.34,94.6611,13.2526,102.234,43.1011,404.3923,0.7573,42.0295,24.2332,149.5646,32.1848,22.7187,440.7421,35.2139,233.245,98.8262,121.9235,46.5733,3.4078,170.0114,46.9519,137.0693,26.1265,56.7967,3.0292,34.4566,87.4669,4.9224,110.3597,46.5733,C
24.7969,181.274,43.1808,39.7606,89.782,279.6067,23.9419,92.3472,59.4271,6.413,200.0855,77.3835,28.6447,11.1159,44.0359,97.4776,27.7897,16.2463,50.8764,219.3245,51.7315,92.3472,18.3839,135.9555,43.1808,367.251,1.7101,45.3185,36.3403,80.3762,70.9021,24.7969,519.4528,53.8692,236.8534,107.3108,145.3613,106.8833,9.8333,183.8392,22.6593,147.4989,34.2027,240.2736,6.413,97.05,133.8179,26.5071,100.6841,36.7678,C
18.9076,39.916,12.2549,28.7115,267.8571,192.577,15.7563,32.9132,1.7507,8.4034,146.7087,1.4006,6.6527,10.1541,1.4006,48.3193,19.958,7.7031,100.4902,146.3585,20.6583,111.6947,1.7507,429.972,7.2409,267.1569,0,72.8291,37.8151,83.6835,345.1926,20.6583,176.8207,39.2157,157.563,161.4146,251.4006,201.3305,23.4594,238.4454,7.3529,117.9972,22.0588,144.6078,4.5518,94.888,2.395,45.8683,124.3417,35.014,C
2.4827,32.9846,27.6645,6.7388,90.7962,152.1546,29.0832,87.6042,23.4084,34.4033,67.0332,36.5313,9.5762,4.6107,19.507,51.7822,13.1229,4.9654,15.6056,169.5336,14.1869,9.2215,1.7734,204.6462,19.812,551.5162,0,24.4724,28.7285,50.3635,134.0309,6.7388,175.9177,32.6299,269.1967,74.1266,430.9275,118.4607,5.6748,120.5888,8.1575,179.4644,32.6299,9.9308,1.4187,9.2215,31.2112,7.0935,81.6173,12.7682,C
5.4708,23.0348,2.3035,30.2332,19.2917,53.8439,7.4863,23.6107,19.2917,7.7743,42.9024,0.2879,4.319,32.8275,0.8638,66.2252,18.7158,1.1517,5.1828,87.2445,19.5796,19.5796,14.9726,120.357,10.1468,476.5333,0,69.9683,125.8278,32.5367,19.5393,0.5759,1013.8209,3.4552,76.3029,233.5157,202.4187,46.9335,6.6225,54.7077,47.7973,162.1077,41.4627,26.4901,88.6841,6.9105,21.0193,5.7587,51.719,2.5914,C
1.1963,24.5234,0.5981,30.5047,56.2243,23.6262,5.6822,15.2523,9.271,13.4579,26.0187,2.9907,9.8692,7.4766,4.785,84.6355,8.3738,0.2991,27.514,61.0093,13.4579,21.8318,1.4953,120.8224,5.9813,253.3084,0,20.3364,6.5794,23.6262,6.1159,5.9813,204.5607,27.8131,26.9159,22.729,43.9626,63.7009,7.4766,76.5607,9.8692,23.028,26.0187,20.3364,3.8879,25.7196,1.7944,0.2991,173.0213,12.2617,C
1.2594,3.3585,1.2594,1.2594,11.335,29.3871,1.6793,8.8161,1.6793,1.2594,20.5709,2.5189,8.8161,1.2594,5.0378,19.7313,26.0285,1.2594,3.3585,24.7691,5.4576,6.2972,5.8774,76.8262,12.1369,348.8665,0,9.6558,9.2359,13.4341,6.2972,1.2594,24.7691,6.2972,36.9437,23.9295,143.5768,46.1797,1.6793,72.2082,60.0336,37.7834,21.8304,63.3921,0,7.9765,0.8396,1.6793,34.1688,22.2502,C
6.4412,133.6554,5.2335,8.0515,83.7359,333.3333,19.7262,27.7778,7.649,3.6232,150.9662,2.0129,14.0902,0.4026,0.4026,87.3591,0.8052,8.0515,47.9066,289.4525,35.0242,88.1643,24.1546,565.62,9.8269,379.2271,0.8052,57.971,27.7778,66.0225,14.0902,7.649,242.351,18.1159,125.2013,624.7987,353.4622,243.9614,23.752,332.9308,6.8438,204.5089,23.752,53.9452,4.0258,35.8293,0,14.4928,204.9114,20.5314,C
141.912,12.2037,0,1.7434,18.8286,14.6445,6.6249,61.3673,8.0196,3.8355,60.3213,1.046,19.1773,1.7434,0.3487,42.8874,4.5328,5.2302,17.0852,73.2224,12.9011,12.9011,2.7894,236.0551,53.0723,310.3235,0,127.6162,9.0656,76.0118,15.3418,0.3487,44.2821,16.3879,53.6964,82.288,126.5701,124.1294,10.809,50.2096,29.9863,55.0911,24.0588,29.6376,0.3487,10.809,1.046,0.6974,86.0991,13.2498,C
8.6557,11.1802,3.6065,57.7044,10.4589,45.4423,11.1802,18.3933,104.2287,23.8031,37.5079,1.082,22.7211,1.4426,2.8852,113.9663,2.8852,6.4918,75.0158,216.7523,18.7539,11.9015,157.2446,62.3929,8.6557,1320.7105,1.4426,24.5244,7.5737,43.9996,123.6246,0.3607,76.819,15.5081,42.557,407.177,305.1123,88.3599,18.0326,33.9014,12.6228,106.3926,130.5563,38.9505,158.6872,2.8852,6.5422,2.8852,62.1549,5.0491,C
0.4506,39.198,0,9.4616,41.4508,37.3958,18.0221,3.6044,21.1759,43.7035,58.1212,5.8572,8.5605,2.2528,2.2528,99.1214,0.9011,2.7033,23.8793,191.9351,23.4287,21.1759,0,387.0241,16.6704,267.6278,0,27.0331,3.6044,243.7486,107.6143,0,106.3303,59.0223,99.572,196.4406,195.5395,143.2755,30.6375,129.3084,9.9121,61.7256,22.5276,82.451,0,27.0331,0.9011,0,228.2091,27.0331,C
3.7475,13.8368,2.3061,31.9977,8.648,15.5664,55.9239,5.4771,25.0793,7.2067,18.4491,1.7296,12.1072,1.7296,0.5765,38.6278,1.4413,7.2067,2.0179,44.3932,4.6123,5.1888,3.7475,636.2064,12.9432,693.8599,0,93.6869,4.324,31.4212,54.3961,0.5765,53.906,22.4849,26.2323,596.1372,244.1626,35.1686,33.1508,44.9697,12.972,22.1966,41.5105,9.2246,6.3419,27.0971,3.1075,905.4483,109.9395,4.9005,C
0.9407,10.3481,0.4704,0,61.6181,16.4628,22.1072,15.5221,9.4073,5.174,49.3885,0,4.7037,1.4111,0.9407,62.5588,6.5851,2.8222,28.6924,57.3848,16.4628,6.5851,2.3518,104.8918,10.8184,230.0094,0,51.7404,7.9962,40.4516,52.6811,29.6331,294.92,33.8664,144.4026,95.4845,79.492,225.3057,0,108.1844,6.5851,103.0103,15.5221,190.969,4.7037,84.1957,1.4111,14.5814,88.5419,20.6961,C
14.7235,25.398,102.6962,146.4986,50.796,382.8103,29.4469,159.3816,95.3345,30.5512,145.7624,70.6727,54.8449,11.7788,99.0154,131.407,73.6174,10.6745,32.0236,248.8267,40.1215,65.1514,59.9982,197.6626,45.5103,388.6997,13.9873,32.3916,89.4451,53.0045,23.149,53.7407,257.6608,148.7071,535.9345,125.1495,275.329,178.5221,17.3001,225.6373,46.747,214.9627,28.7108,58.1577,9.5703,33.4959,270.5438,0.7362,205.1974,30.9193,C
4.2017,52.2209,2.401,4.2017,383.5534,76.2305,138.0552,22.8091,31.8127,17.407,103.8415,0,120.6483,0,0,62.425,0.6002,2.401,11.4046,237.6951,30.012,1.2005,1.8007,212.485,9.8319,393.1573,0.6002,18.6074,38.4154,36.0144,45.6182,0.6002,97.2389,57.623,431.5726,1303.1212,166.8667,53.4214,1.8007,636.2545,40.8163,106.8427,66.6267,12.605,118.8475,722.0888,1.8007,4.8019,217.2869,7.8031,C
6.3273,29.0314,7.8161,25.6816,87.8385,50.2466,23.4484,59.5515,4.8386,4.0942,71.834,2.6054,2.6054,2.6054,10.7937,52.4798,22.704,16.7489,15.2601,111.2869,8.9327,21.9596,1.4888,85.9775,6.6028,198.7531,0,14.5157,16.3767,26.7982,14.8879,1.861,122.825,16.7489,126.5469,42.4304,230.7621,84.1165,0.7444,174.9325,4.0942,375.9189,114.6366,20.4708,9.6771,5.583,2.6054,1.4888,46.1859,24.565,C
0.9212,19.8065,0.4606,3.2243,48.3648,46.0617,14.2791,49.286,6.4486,406.2644,42.8374,0.9212,0,5.0668,1.3819,201.7503,1.8425,83.3717,5.5274,119.7605,21.649,1.3819,3192.538,152.0037,24.8733,984.339,0.4606,11.976,91.2022,22.5702,9.2123,0.4606,114.6937,41.4556,64.4864,1343.1598,918.0101,53.4316,1.3819,87.0567,2.3031,151.0825,97.1902,94.8871,140.0276,20.7278,0,7.8305,168.6504,274.5279,C
22.9263,127.4431,157.1124,135.1976,98.4481,578.214,102.1568,303.4359,119.0143,17.869,429.5304,39.1095,42.481,51.247,111.2598,183.7473,61.6986,81.9277,131.1517,457.5139,114.9685,332.4309,20.5662,589.34,63.3844,388.7351,28.6578,128.1174,209.0336,255.5605,169.1723,69.116,786.5733,69.116,887.7186,457.8511,447.7365,370.1918,21.9148,802.0822,28.995,384.015,66.4187,53.9442,34.7266,90.3565,154.3848,30.3436,606.3762,191.1646,C
165.1102,442.6574,60.5235,488.24,557.8801,635.1172,105.0932,129.6571,124.5924,49.6344,337.0578,21.0186,91.6716,75.4645,131.1765,138.7736,333.006,146.1175,96.7364,467.2214,75.2112,231.4582,80.7825,581.4311,58.8927,620.1762,8.1036,107.8788,126.8715,316.7989,511.7556,197.7777,1298.5969,59.5106,840.492,339.5902,573.0742,590.2943,26.3366,449.7481,35.7063,1131.714,143.0786,2.5324,16.4604,350.9858,375.0433,121.0471,1658.6764,521.9205,C
6.2274,36.119,28.6461,39.8555,35.2887,131.6061,14.5306,111.6784,21.1732,32.3826,154.0248,7.0577,9.1335,3.7365,34.0432,132.8516,14.5306,23.249,22.0035,276.0822,17.8519,46.0829,1.6606,408.1035,20.6626,265.2881,0.4152,39.8555,68.9168,59.3681,40.5903,6.2274,139.079,14.5306,281.4793,122.8877,273.1761,250.7574,12.87,303.4829,4.5668,553.8251,20.3429,9.5487,1.2455,8.7184,42.3465,3.3213,117.0755,25.3248,C
0.3841,16.1306,0,3.4566,117.1387,19.2031,34.1815,26.8843,5.3769,6.529,101.0082,3.8406,7.2972,3.4566,12.674,152.0883,3.4566,6.145,48.3917,109.4575,8.4494,8.0653,3.0725,140.9506,13.4422,458.9534,0.3841,24.1959,38.4061,139.0302,196.1901,1.1522,163.9942,162.458,247.7196,78.3485,160.1536,57.6092,1.1522,126.7403,10.7537,104.8488,21.5074,329.1407,6.529,71.8195,4.6087,9.6015,64.1536,7.2972,C
21.8341,111.9775,110.7299,25.2651,161.884,137.8665,37.7417,96.0699,195.5708,44.6039,175.6082,340.6114,119.4635,15.9233,363.0692,128.509,125.078,41.7966,29.32,367.748,81.0979,62.383,154.398,111.6656,116.753,1035.2464,5.6145,34.6226,113.5371,48.3468,50.5115,146.2882,999.0643,184.6538,835.3088,109.7941,188.0848,156.2695,2.8072,217.093,65.1903,226.4504,27.7604,10.917,6.2383,39.3013,469.4323,19.3387,332.7417,55.8328,C
59.0112,46.89,44.0191,38.5965,154.067,70.8134,59.9681,49.7608,70.8134,11.8022,153.429,133.6523,42.4242,43.7512,59.3301,111.3238,39.5534,30.622,34.4498,183.4131,25.5183,47.8469,35.4067,291.2281,46.252,473.0463,7.3365,186.9219,26.7943,182.4561,107.815,28.7081,500.4785,62.8389,295.6938,1411.1643,385.327,107.496,19.4577,158.2137,16.2679,130.7815,38.2775,90.5901,72.7273,74.9601,93.4609,89.9522,207.0686,26.4753,C
2.7215,25.5817,8.7087,9.253,66.4036,46.8091,16.3288,26.3981,50.8913,13.3351,74.2958,25.0374,25.5817,6.8145,37.284,32.9297,12.7909,2.4493,51.4356,214.1788,19.8666,48.9863,4.8986,96.8839,26.869,527.963,0.5443,51.1634,12.7909,106.6812,43.2712,14.1516,292.2847,43.8155,108.0419,59.5999,95.5232,97.4282,3.2658,242.7541,10.6137,80.0109,28.031,27.7589,3.2658,19.3224,48.1698,2.1772,356.6907,16.3288,C
11.8254,68.4363,15.3478,9.8126,65.6686,83.7841,20.3799,106.9317,36.231,11.8254,147.9431,59.6301,37.2374,2.7676,33.7149,48.8112,21.3863,0.5032,25.6636,233.2369,28.1796,44.7855,89.8226,333.6269,14.5377,192.2254,0.5032,50.3208,37.7406,127.5632,72.7135,34.4697,148.6979,27.6764,94.3515,58.3721,127.06,49.3144,0.7548,188.1998,18.8703,181.4065,15.0962,182.9161,4.5289,40.005,66.4234,1.258,100.1988,16.1027,C
1.1724,28.1381,0.2931,2.0517,10.5518,24.0346,24.3277,2.6379,14.3621,1.7586,38.3967,0.2931,9.6725,1.7586,0.2931,39.8622,0.8793,0.5862,9.0862,58.3278,4.6897,3.5173,72.69,516.4505,16.5018,405.3638,0,13.4828,3.5173,34.0001,351.3944,0,35.1726,31.6553,168.5352,2038.8364,740.9687,43.6726,38.1036,56.2761,14.069,27.8449,18.7587,108.1556,0,28.1381,0.5862,2.931,57.7651,6.7414,C
46.0349,145.2157,246.2679,206.2213,150.8297,1074.147,294.5483,360.7936,395.2262,135.4847,770.242,1423.3384,229.4258,87.2043,482.0562,450.992,325.2382,155.6952,114.9,839.1072,158.6893,239.9053,224.1861,473.8223,190.502,3379.6333,15.345,216.3265,278.0806,480.9334,167.2675,294.5483,2804.3845,1024.3695,1185.6787,691.6459,375.3901,394.4777,72.9821,834.2417,197.9874,400.0917,93.9411,7.8596,57.2629,157.1922,1132.1584,125.3795,460.7604,473.0738,C
5.9776,76.7123,1.4944,0,101.1208,59.7758,17.9328,44.3337,10.9589,14.4458,107.0984,1.4944,32.3786,5.4795,0,68.2441,0,6.4757,57.2852,272.4782,8.4682,12.9514,0,711.8306,26.8344,373.599,0,50.3113,17.9328,129.0162,338.2067,0.9963,94.6451,302.3661,164.8817,208.7173,223.6613,168.3686,9.9626,285.9278,11.457,50.3113,56.2889,259.0286,1.9925,265.0062,0.9963,5.9776,431.1183,66.2516,C
3.9798,15.0664,1.9899,0.8528,625.9683,58.2759,9.0967,98.9269,11.3709,11.3709,52.5904,1.1371,36.9554,5.9697,0.5685,63.1085,9.0967,6.5383,32.4071,131.9025,8.2439,15.635,7.1068,402.2458,15.3507,498.6142,0.2843,82.1548,35.5341,142.1363,232.2223,2.5585,249.8756,51.7376,94.3785,179.6603,79.8806,164.3096,6.254,126.7856,14.7822,47.1893,35.5341,7.9596,2.2742,55.1489,1.1883,33.5442,471.8101,24.7317,C
0.6431,23.1511,1.2862,1.2862,38.2637,30.8682,34.0836,15.4341,3.537,3.8585,53.6977,0,2.5723,5.7878,1.2862,42.1222,82.9582,9.0032,19.9357,94.2122,9.9678,4.5016,4.5016,213.5048,8.3601,327.0096,0,45.3376,14.791,260.7717,44.3183,0,323.7942,50.8039,81.0289,94.5338,88.746,132.1543,0.9646,251.1254,15.7556,231.1897,15.7556,106.7524,0.3215,16.0772,0.3794,7.717,28.672,61.0932,C
4.1339,8.6813,0.4134,1.6536,40.5126,6.6143,21.4965,11.1616,12.8152,2.8938,28.5242,1.2402,50.4341,1.6536,0,74.8243,3.7205,25.217,11.9884,38.0322,17.7759,5.3741,0,43.8198,10.7152,207.9372,0,19.4295,6.6143,93.0136,9.5081,0.4134,125.6718,44.2332,48.7805,120.2976,51.2609,157.5031,0.8268,81.0252,1.2402,69.8636,13.2286,128.9789,2.8938,6.6143,0,0.4134,88.9706,34.3117,C
16.3466,51.0015,77.8099,60.4825,64.4057,183.4092,43.809,176.8705,145.485,30.4047,193.5441,191.2555,59.8287,25.5007,166.7356,172.9473,35.6356,25.1738,45.4436,266.45,35.3087,204.3328,40.8666,387.742,96.1182,519.4958,16.3466,70.2905,91.5411,209.5638,65.3244,82.387,828.1201,100.6952,443.3205,170.0049,153.9852,270.0463,6.2117,312.5475,66.6942,294.5662,58.8479,19.616,6.5387,40.5396,402.127,22.5583,215.8507,67.0212,C
5.6083,31.9241,10.7852,9.9223,31.9241,334.3399,143.2269,310.6126,80.673,13.805,398.6195,4.7455,11.2166,7.7653,36.6695,146.6782,160.4832,72.9077,39.6894,186.3676,68.5936,30.6299,5.1769,119.931,25.811,333.0457,2.157,44.0035,63.4167,287.3167,46.497,25.0216,386.1087,46.1605,339.9482,215.7032,185.9362,130.7161,3.8827,270.0604,17.6877,511.2166,56.9456,8.1967,8.1967,17.6877,97.0664,39.258,235.673,164.7972,C
4.8243,17.5741,0.3446,5.1688,21.7092,20.6754,6.2026,6.5472,18.9524,7.2364,31.3577,1.3784,31.7023,3.7905,0.3446,26.878,0,46.5196,14.1282,34.8036,24.8105,8.6147,41.0062,223.6389,23.0393,706.0648,0,29.9793,0.3446,81.6678,5.3928,0.3446,60.9924,11.7161,112.3363,554.4452,281.1854,140.9373,23.0875,31.7023,52.7223,28.9456,47.2088,4.8243,125.7753,133.0117,2.1192,208.8215,136.5955,2.7567,C
26.1506,155.1604,120.9902,173.9888,250,968.2706,42.5384,187.2385,30.3347,42.887,365.7601,10.4603,31.7294,125.8717,25.4533,192.8173,41.1437,63.8075,96.9317,313.4589,84.3794,457.4616,7.6709,253.1381,40.0976,466.1785,6.2762,67.9916,86.1227,158.6471,256.1297,41.4923,515.3417,53.3473,981.5202,245.4672,283.8215,226.2901,29.2887,436.8898,76.3598,225.9414,51.2552,11.1576,35.5649,188.6332,66.9456,18.1311,1449.5258,166.6667,C
0.389,23.7308,0.7781,0,140.4396,38.1249,24.5089,26.065,10.1148,4.6684,51.3519,0,15.1721,5.0574,0.389,29.9553,4.2793,8.5586,124.1004,56.4093,22.1747,61.4666,1.1671,464.8901,4.9718,156.7788,0,49.0177,5.0574,118.2649,140.743,1.1671,85.1974,49.4067,126.8236,152.4995,160.2801,176.6193,7.7806,161.8362,7.0025,173.5071,42.0152,3.5013,1.1671,64.9679,0,12.4489,167.1153,38.9029,C
8.2679,15.2129,5.6222,6.945,110.1285,121.7036,15.8744,42.3317,4.9607,12.8979,90.2855,1.6536,8.5986,19.5123,6.6143,53.2453,12.8979,13.5594,56.2218,95.9077,16.8665,76.0647,3.9686,214.3041,26.8872,249.6908,0,51.5917,13.5594,105.1678,158.3668,7.6065,113.7664,29.7645,115.42,101.8606,128.3179,153.7831,6.2836,153.4523,15.2129,104.8371,28.1109,24.8037,1.9843,99.2149,18.8508,47.9539,126.6941,56.2218,C
